word	syllables	suffix	meaning	semantics	ending	cons.cluster	all_vowels	last_vowel	1	2
автотормоз	4	-	NOT FOUND	NA	a	з	аооо	о	-1.7731585723235427e-4	2.8099056838501934e-4
автотранспорт	4	-	автомобильный транспорт	NA	a	рт	аоао	о	-2.1349877738837658e-4	4.3338007804789446e-4
автотрансформатор	6	-	[см. авто...] — электрический трансформатор, у которогообмоткой низшего напряжения служит часть обмотки высшего напряжения (обмоткисоединены друг с другом гальванически); примен. в пусковых устройствах, мощныхэлектродвигателях переменного тока, для плавного регулирования напряжения припользовании бытовыми приборами, телевизорами, приемниками и т.п.	NA	a	р	аоаоао	о	-6.792530522527623e-4	-1.7000576514391522e-4
автотуризм	4	изм	[см. авто... + туризм] — туристские путешествия на автомобилях.	NA	a	зм	аоуи	и	0.00227888779232889	-0.0018193914034110293
автоукладчик	5	чик	NOT FOUND	NA	a	к	аоуаи	и	0.0014840382950088854	-9.470149338940992e-4
автофильтр	3	-	NOT FOUND	NA	a	льтр	аои	и	9.005592580621822e-4	-2.7541288740032027e-4
автофургон	4	-	NOT FOUND	NA	a	н	аоуо	о	6.678902979056003e-5	2.9656148330763137e-4
автохром	3	-	NOT FOUND	NA	a	м	аоо	о	-8.67738444004503e-5	5.841221274007551e-4
автохтон	3	-	[гр. autos сам + chthon земля] — 1) первоначальное, исконноенаселение страны; 2) биол. иначе аборигены — растительные и животные организмы,образовавшиеся в процессе эволюции в данной местности или исстари в нейобитавшие и живущие в настоящее время (ср. аллохтоны i).	NA	a	н	аоо	о	4.805111633180976e-5	4.3334662148300187e-4
автоцементовоз	6	-	NOT FOUND	NA	a	з	аоееоо	о	-5.450920603478545e-4	-1.5385427313068323e-4
автоцентр	3	-	NOT FOUND	NA	a	нтр	аое	е	-7.392518357407811e-4	-3.1495473015893255e-4
автоцех	3	-	NOT FOUND	NA	a	х	аое	е	-5.84176872971164e-4	6.317854025871294e-6
автоштурман	4	ан	NOT FOUND	NA	a	н	аоуа	а	-3.1045703880048463e-5	5.208971203257293e-4
агал	2	-	NOT FOUND	NA	a	л	аа	а	-3.9494563253847256e-4	8.510294725896854e-4
агалит	3	ит	NOT FOUND	NA	a	т	ааи	и	0.0011433222663812337	-4.194414793678971e-4
агальматолит	5	-	[гр. agalma(agalmatos) украшение, статуя + lithos камень] —минерал, плотная разновидность пирофиллита, серо-зеленого, светло-зеленого,буро-розового и других цветов; используется как поделочный камень.	NA	a	т	аааои	и	4.496428384201125e-4	-3.350784006504375e-4
агамогенез	5	-	NOT FOUND	NA	a	з	ааоее	е	-6.468954590585469e-4	-3.6058207912895434e-4
агар	2	-	или желтоватый твердый продукт, получаемый изнекоторых морских водорослей; представляет собой смесь полисахаридов; хорошорастворяется в горячей воде, образуя гели (студни); примен. в кондитерскойпромышленности при изготовлении мармелада, а также в составе питательных среддля выращивания бактерий.	NA	both	р	аа	а	-4.6424184174291414e-4	7.45201359519259e-4
агароид	4	оид	NOT FOUND	NA	a	д	ааои	и	0.0011560707160644084	-6.733647083001334e-4
агат	2	-	твердый слоистый минерал, разновидность халцедона, употребляемый для украшений, мелких изделий и в технике	NA	a	т	аа	а	-2.830465530676593e-4	7.234982616774992e-4
агатик	3	ик	NOT FOUND	NA	a	к	ааи	и	0.0014468812420064354	-5.386029006551685e-4
агафит	3	-	NOT FOUND	NA	a	т	ааи	и	7.604979291406345e-4	-2.1298548468365176e-4
агглютинин	4	ин	— специфические вещества (антитела), образующиеся в организмечеловека и животных под влиянием чужеродных организму веществ (антигенов) иобусловливающие агглютинацию 2.	NA	a	н	аюии	и	9.975049572448788e-4	-4.733085730304833e-4
агенез	3	-	NOT FOUND	NA	a	з	аее	е	-5.646342651406602e-4	-1.6099453597266685e-4
агенс	2	-	NOT FOUND	NA	a	нс	ае	е	-8.481043998265023e-4	1.4365002168323742e-4
агент	2	-	лицо, уполномоченное учреждением, предприятием для выполнения служебных, деловых поручений; человек, который действует в чьих-нибудь интересах, служит чьим-нибудь интересам; == шпион	NA	a	нт	ае	е	-9.077847885674324e-4	-3.289957425192557e-5
агитпоезд	4	-	NOT FOUND	NA	a	зд	аиое	е	-9.138029654853054e-4	-4.4270789209205976e-4
агитпроп	3	-	NOT FOUND	NA	a	п	аио	о	-6.861869635386388e-5	5.420667757487141e-4
агитпункт	3	-	агитационный пункт - местное учреждение для политической работы среди населения во время выборов	NA	a	нкт	аиу	у	-2.6365869892855506e-4	9.159565639122691e-4
агломерат	4	-	NOT FOUND	NA	a	т	аоеа	а	-1.6332543776930117e-4	4.000922791264479e-4
агломератовоз	6	-	NOT FOUND	NA	a	з	аоеаоо	о	-5.855711298014874e-4	-1.3501334634687527e-4
агломератопенобетон	9	-	NOT FOUND	NA	a	н	аоеаоеоео	о	-7.777898780300775e-4	-3.0779114988601996e-4
агностицизм	4	изм	идеалистическое философское учение, отрицающее возможность познания объективного мира и его закономерностей	NA	a	зм	аоии	и	0.0019271273406749675	-0.0014642194178116925
агон	2	-	NOT FOUND	NA	a	н	ао	о	-1.4491183650956762e-4	6.266426524076148e-4
аграмант	3	-	[фр. agrements украшения] — уст. плетение из шнура, служащеедля отделки платья, занавесей, мягкой мебели и т. д.	NA	a	нт	ааа	а	-2.734775633696001e-4	5.425701351058353e-4
аграмматизм	4	изм	NOT FOUND	NA	a	зм	аааи	и	0.0019883586136512196	-0.0015264481339515715
аграф	2	-	[фр, agrafe] — нарядная пряжка или застежка.	NA	a	ф	аа	а	-4.023759853853261e-4	8.215886032549661e-4
агрегат	3	-	часть какой-нибудь машины, узел 1 N3 для выполнения определенных операций; соединение для общей работы двух или нескольких разнотипных машин	NA	a	т	аеа	а	-8.366491494047803e-5	5.377115861085251e-4
агреман	3	ан	[фр. agrement agreer одобрять]— предварительное согласие однойстраны на назначение определенного лица в качестве дипломатическогопредставителя другой страны.	NA	a	н	аеа	а	-1.680352440864064e-5	6.517092999679216e-4
агробизнес	4	-	NOT FOUND	NA	a	с	аоие	е	-7.47802880627308e-4	-4.50375206965427e-4
агробиоценоз	6	-	NOT FOUND	NA	a	з	аоиоео	о	-5.85571129801487e-4	-1.3501334634687454e-4
агроинжиниринг	6	-	NOT FOUND	NA	a	нг	аоииии	и	2.7870092873819854e-4	-6.8889842649162e-4
агрокомбинат	5	-	NOT FOUND	NA	a	т	аооиа	а	-1.465292668875897e-4	2.2284505516526856e-4
агрокомплекс	4	-	NOT FOUND	NA	a	кс	аоое	е	-6.801479171520787e-4	-2.5780650081067507e-4
агролизинг	4	-	NOT FOUND	NA	a	нг	аоии	и	7.930708564894603e-4	-3.806690604242342e-4
агролицей	4	-	NOT FOUND	NA	a	й	аоие	е	-6.161315412442097e-4	-6.084360605393924e-4
агромаркетинг	5	-	NOT FOUND	NA	a	нг	аоаеи	и	6.05961035359239e-4	-3.59464239187345e-4
агрометр	3	-	NOT FOUND	NA	a	тр	аое	е	-7.45071138087369e-4	-3.795972543079104e-4
агроминимум	5	-	NOT FOUND	NA	a	м	аоииу	у	-3.1282749139512604e-4	5.375230510284524e-4
агроприем	4	-	NOT FOUND	NA	a	м	аоие	е	-7.856240814193031e-4	-4.068577665238164e-4
агропункт	3	-	NOT FOUND	NA	a	нкт	аоу	у	-2.607088083112018e-4	9.093542317492603e-4
агросервис	4	-	NOT FOUND	NA	a	с	аоеи	и	6.376828823073847e-4	-2.1723339039357898e-4
агрохимикат	5	-	NOT FOUND	NA	a	т	аоииа	а	-1.4652926688758886e-4	2.228450551652691e-4
агроценоз	4	-	NOT FOUND	NA	a	з	аоео	о	-1.4843427740480984e-4	3.057054100035642e-4
ад	1	-	место, где души грешников после смерти предаются вечным мукам; невыносимые условия, тяжелое состояние, хаос и ужас, царящие где-нибудь	место	a	д	а	а	-5.125833383238214e-4	0.001206248164349205
