word	syllables	suffix	meaning	semantics	ending	cons.cluster	all_vowels	last_vowel	1	2
bit	1	-	-u 1. dvojková číslica (0, 1)2. v počítačovej pamäti miesto na jednu číslicu v dvojkovej sústave3. jednotka na meranie množstva informácie	NA	u	t	i	i	2.060390405314212e-4	-0.0010724576516622302
bitúnok	3	ok	-nka/-nkumiesto, kde sa zabíja dobytok	NA	both	k	iúo	o	-0.002233993767924945	-3.6339158620829194e-4
biznis	2	-	NOT FOUND	NA	u	s	ii	i	1.0472637828641233e-4	-0.0011146328564670459
bľabot	2	ot	-ubľabotanie	NA	u	t	ao	o	5.2953301495494084e-5	-0.001182274126453408
blafák	2	ák	NOT FOUND	NA	a	k	aá	á	-9.87312679943833e-4	-7.95630472150792e-4
blahobyt	3	-	-udostatok životných potrieb, bohatstvo, hojnosť: hmotný a kultúrny b. obyvateľstva;rast b-u;žiť v b-e;	NA	u	t	aoy	y	6.214340302720216e-4	-6.83150369739529e-4
bľakot	2	ot	-ubľačanie: b. oviec	NA	u	t	ao	o	5.2953301495494084e-5	-0.001182274126453408
blankyt	2	-	-ubelasá farba jasného neba, azúr;	NA	u	t	ay	y	9.183031409841792e-4	-0.001107375733127528
blázon	2	-	-zna 1. duševne chorý, pomätený človek: tichý b. neškodný;nadávať niekomu do b-ov2.dvorný b. šašo3.nerozumný, nerozvážny človek; pochábeľ: nebuď b.! nerob hlúposti!●smiať sa ako b. bez príčiny;robiť si b-a z niekoho, mať niekoho za b-a robiť si žarty, uťahovať si;robiť zo seba b-a robiť sa hlúpym; som z toho b. nechápem to;byť do niečoho celý b. byť niečím celkom zaujatý;byť do niekoho, za niekým b. byť veľmi zamilovaný;bol by b., keby/aby ... nerobil by rozumne;	NA	a	n	áo	o	-7.183590015044975e-5	-9.904370046688552e-4
bloček	2	-	NOT FOUND	NA	both	k	oe	e	6.359062199583069e-5	0.001413950407000164
blok	1	-	-u 1. zoskupenie rovnakých al. podobných predmetov: b. domov;zložiť tehly do b-ov2. zoskupenie ľudí, spoloč. skupín, štátov s podobnými cieľmi: b. ľavicových strán;vojenské b-y3. veľký (jednoliaty) kus hmoty: oceľový b.; štartovací b. podstavec na štartovanie4. zväzok listov papiera: poznámkový b.5.tematický celok: poludňajší b. spravodajstva;diskusia obsahovala dva tematické b-y;	NA	u	k	o	o	-7.838790246120686e-5	-0.0010609352092472452
blondiačik	4	ik	-a	NA	a	k	oiai	i	-0.00270578766314109	1.0912182166799337e-4
blondiak	3	-	-a-ciblondín;	NA	a	k	oia	a	-3.339064996069877e-4	-4.3870228382118624e-4
blondín	2	ín	[-d-] -aplavovlasý človek;	NA	a	n	oí	í	-0.0037030480068876606	5.294333888332134e-5
bludár	2	-	-a 1. tulák: b. bez domova2. kto učí bludy; zástanca bludov, heretik;	NA	a	r	uá	á	4.147277992351831e-4	-8.989905361410465e-4
blud	1	-	-umylný názor, omyl; heréza: hlásať, šíriť b-y;zriecť sa b-ov	абстрактное понятие	u	d	u	u	0.002483025706639194	-0.00212776460840193
blúznivec	3	ec	-vcarojko, fantasta	NA	a	c	úie	e	0.0011379553976603762	0.006480013978802854
bodáčik	3	ik	NOT FOUND	NA	a	k	oái	i	-0.003254446529598566	-2.8279642104695113e-5
bodák	2	ák	-akrátka bodná zbraň nasadzovaná na pušku	NA	a	k	oá	á	-9.575356113942944e-4	-8.302461180749202e-4
bodec	2	ec	-dca(okutý) hrot: b. kopije, kovový b.;pichnúť b-om	NA	a	c	oe	e	0.001329190260148326	0.0052573454992616885
boháč	2	č	-abohatý človek: dedinský b.;	NA	a	č	oá	á	2.229595173753363e-4	-0.0014733440385227188
bohatier	4	-	-ahrdina: národní b-i;	NA	a	r	oaie	e	0.0012660307289057155	0.0019206911891174938
bohém	2	-	-ačlovek (obyč. umelec) zámerne porušujúci spoloč. konvencie;	NA	a	m	oé	é	0.001174251064312118	-0.0010949926445371636
bohemista	4	-	-uodborník v bohemistike;	NA	u	V	oeia	a	0.0013437650684604695	-5.988266050531071e-4
bohemizmus	4	-	-mučes. jazykový prvok v inom jazyku	абстрактное понятие	u	s	oeiu	u	0.0029151112635272085	-0.001707264205938452
bohoslovec	4	ec	NOT FOUND	NA	a	c	oooe	e	0.0015336581009911087	0.006517585132410537
boj	1	-	-a 1. voj. ozbrojené stretnutie, bitka: ťažký, tuhý, víťazný b.;stretnúť sa, padnúť v b-i (za vlasť);zviesť b. na život a na smrť2. veľké úsilie o dosiahnutie istého cieľa, zápas: triedny, politický b.;b. o život, b. za slobodu, za mier;b. s prírodou, b. proti chorobám; b. protikladov;športový b.; b. o zrno žatva;	абстрактное понятие	a	j	o	o	0.001250696222381894	-0.001713851320647178
bojar	2	-	-avys. šľachtic v cárskom Rusku	NA	a	r	oa	a	9.839413440146032e-4	-0.0010604586545093126
bojazlivec	4	ec	-vcabojazlivý človek	NA	a	c	oaie	e	0.0016407325921520197	0.005953147669943853
bojko	2	ko	-a-ovia bojazlivec	NA	a	V	oo	o	2.3090467377748163e-4	-0.0012661116540403931
bojkot	2	ot	-uforma hosp. al. polit. boja prejavujúca sa najmä v odmietaní obch. stykov, spolupráce ap.: vyhlásiť b.	абстрактное понятие	u	t	oo	o	4.2032197601308326e-4	-0.001552829131695109
bojovník	3	ovník	-a-cikto bojuje : frontový b.;b. za práva ľudu;→ hrob Neznámeho b-a;	NA	a	k	ooí	í	-0.005182042271642616	8.642614831908292e-4
bolehlav	3	-	-ujedovatá bylina s vysokou červenkastou byľou a bielymi korunami kvetov,	NA	u	v	oea	a	4.2530753954212033e-4	-6.505210286346749e-4
boleráz	3	-	-ukrušpán	NA	u	z	oeá	á	2.86002416549373e-4	-6.346931164347983e-4
boľševik	3	ik	-a-ci 1. stúpenec boľševizmu2.komunista;	NA	a	k	oei	i	-0.0029767608226083666	-1.0694422571795783e-4
boľševizmus	4	-	-mu 1. leninské ľavé krídlo v rus. sociálnej demokracii2.teória a prax sov. komunistov po r. 19173.komunizmus	абстрактное понятие	u	s	oeiu	u	0.0029151112635272085	-0.001707264205938452
bôľ	1	-	-uteles. al. duš. bolesť: tupý b.;plakať od b-u	абстрактное понятие	u	ľ	ô	ô	0.002614206742431809	-0.0010674774456977346
bonbónik	3	ik	-a	NA	a	k	oói	i	-0.0032544465295985658	-2.827964210469643e-5
bonbón	2	-	[-mb-] -uplnený (čokoládový) cukrík: likérové b-y;	NA	u	n	oó	ó	7.564146773220191e-4	-9.410726961765334e-4
borec	2	ec	-rcašportovec, pretekár: húževnatý b.	NA	a	c	oe	e	0.001329190260148326	0.0052573454992616885
bosorák	3	ák	-a-cičarodejník, strigôň;	NA	a	k	ooá	á	-0.0012589553432725842	-4.3986185127674874e-4
bôžik	2	ik	-a-ovia 1. pohanský boh: domáci b-ia;b. lásky amor2. jeho soška, modla: b. zo slonoviny	NA	a	k	ôi	i	-0.0027080739378920055	-4.5677984863873674e-4
bozk	1	-	-udotyk perami ako prejav lásky, priateľstva ap.: materinský, manželský, horúci b.;poslať niekomu b. naznačiť rukou pobozkanie□ dať, vtisnúť niekomu b. (na ústa, na čelo) bozkať;	NA	u	zk	o	o	9.071464787897243e-4	-0.0015699715196487564
božtek	2	-	NOT FOUND	NA	a	k	oe	e	6.359062199583069e-5	0.001413950407000164
brak	1	-	-unehodnotné veci, chybný tovar: predávať b.;literárny, umelecký b.;	абстрактное понятие	u	k	a	a	9.349302692712634e-4	-0.0015170261558128757
branec	2	ec	-ncamuž vo veku, keď podlieha povinnosti odvodu	NA	a	c	ae	e	0.0013458695297017362	0.005337896510855763
brankár	2	-	-ahráč hrajúci v brán(k)e;	NA	a	r	aá	á	4.5774237185499e-4	-8.791871665631487e-4
brašnár	2	-	-akto pracuje v brašnárstve	NA	a	r	aá	á	4.5774237185499e-4	-8.791871665631487e-4
brat	1	-	-a-ia 1. súrodenec muž. pohlavia: (ne)vlastný b., starší b.2. označenie al. oslovenie muž. člena niekt. organizácií, ev. cirkvi, rehôľ: rehoľný b. fráter3. príslušník toho istého al. príbuzného národa: naši slovanskí b-ia4. zdravotný b. stredný zdravotnícky pracovník; ošetrovateľ● medzi (nami) b-mi v priateľskom prostredí;	NA	a	t	a	a	0.0013944405828311898	-0.0012713186960507503
bratanček	3	-	NOT FOUND	NA	a	k	aae	e	-2.202120751204085e-4	0.002162764215102938
bratanec	3	ec	NOT FOUND	NA	a	c	aae	e	0.0010453875630320865	0.006006159307364463
bratovrah	3	-	NOT FOUND	NA	a	h	aoa	a	7.864959137469061e-4	-6.870166055746534e-4
brloh	1	-	-a/-u 1. chránené ležovisko, skrýša zvierat, pelech: medvedí, líščí b.;2.biedne obydlie: pivničné b-y3.úkryt spoločensky vyradených živlov, pelech: zlodejský, hráčsky b.;ópiové b-y	NA	both	h	o	o	9.87445500360684e-4	-0.0012411981194203692
brokát	2	-	-uťažká hodvábna látka pretkávaná zlatými al. striebornými niťami; jej napodobnenina z bavlny;	NA	u	t	oá	á	4.602902746261143e-4	-8.691873251863141e-4
brok	1	-	-udrobný guľatý náboj	NA	u	k	o	o	-7.838790246120686e-5	-0.0010609352092472452
brucháč	2	č	-abruchatý človek, brucháň	NA	a	č	uá	á	1.5016787620599097e-4	-0.0014585317621764885
brucháčik	3	ik	NOT FOUND	NA	a	k	uái	i	-0.003254446529598564	-2.827964210469701e-5
bruchopasník	4	ník	NOT FOUND	NA	a	k	uoaí	í	-0.004608402411289857	9.456257681515379e-4
bruchovravec	4	ec	-vcakto vie hovoriť bez pohybov úst	NA	a	c	uoae	e	0.0016783615418407272	0.006389847276546201
brunet	2	-	-atmavovlasý človek;	NA	a	t	ue	e	9.405153322676616e-4	0.0011229280970621084
brús	1	-	-anástroj na brúsenie;	NA	a	s	ú	ú	0.0019862283921724946	-0.0015311696606729527
brusič	2	č	-akto odborne brúsi: b. nožov, skla, diamantov;	NA	a	č	ui	i	-5.284014123633999e-4	-0.0015593259171930171
brúsik	2	ik	-a	NA	a	k	úi	i	-0.002705877264721133	-4.534375680625942e-4
bubon	2	-	-bna-e 1. valec obopnutý na obidvoch koncoch blanou použ. ako bicí nástroj: biť, udierať na b.;hrať na b-e2. prístroj al. súčasť stroja podobná bubnu: b. automatickej práčky;rotačný b.● ísť, chodiť s b-om na zajace predčasne prezrádzať niečo;	артефакт	a	n	uo	o	4.106853328103186e-5	-0.001113941902196848
buchnát	2	-	-aúder päsťou do chrbta: dostať b., dať niekomu b.	NA	a	t	uá	á	3.87498633456769e-4	-8.543750488400839e-4
buchot	2	ot	-ubúchanie, buchotanie, hrmot: b. kladív;dvere sa zatvorili s b-om□ robiť b. buchotať	NA	u	t	uo	o	-5.1329381890264985e-6	-0.0011298301368986912
budhista	3	-	-ustúpenec budhizmu;	NA	u	V	uia	a	6.968141245708714e-4	-7.017914412487001e-4
budhizmus	3	-	-muBudhovo náb. učenie;	абстрактное понятие	u	s	uiu	u	0.0021648295182424234	-0.0016708290899834465
budič	2	č	NOT FOUND	NA	a	č	ui	i	-5.284014123633999e-4	-0.0015593259171930171
budíček	3	íček	-čka 1.budík2. budík3. zvukový signál na vstávanie: b. je o šiestej, zaznel b.	NA	a	k	uíe	e	-0.0015286704479979005	0.0027779551978550404
budík	2	ík	-aprenosné hodiny s nastaviteľným zvukovým signálom, budíček: nastaviť, natiahnuť b.;b. cengá, zvoní;	артефакт	a	k	uí	í	-0.004717705581814902	1.3184201625852845e-4
buditeľ	3	-	-a-iapredstaviteľ národného obrodenia: slovenskí b-ia;	NA	a	ľ	uie	e	9.739118503068713e-4	0.002551816459019744
budovateľ	4	-	-a-ia 1. kto buduje, staviteľ: b-ia Trate mládeže2. tvorca: b-ia vysokých škôl na Slovensku;	NA	a	ľ	uoae	e	0.001555093003667029	0.0032378222504380774
budzogáň	3	-	NOT FOUND	NA	a	ň	uoá	á	4.670588192127183e-4	2.593832703462961e-5
bufetár	3	-	NOT FOUND	NA	a	r	ueá	á	2.897286233702441e-4	-5.165168515135405e-4
bufet	2	-	-uobch. miestnosť, kde sa podáva rýchle občerstvenie: staničný b., mliečny b.;	NA	u	t	ue	e	9.405153322676616e-4	0.0011229280970621084
buket	2	-	-uvôňa vína	NA	u	t	ue	e	9.405153322676616e-4	0.0011229280970621084
bumbaj	2	-	-anadávka (nedvižnému, tučnému človeku)	NA	a	j	ua	a	9.543458171337029e-4	-0.001113088691840797
bumerang	3	-	-upôv. zbraň austrálskych domorodcov zo zahnutého dreva, kt. sa po hodení pri nezasiahnutí cieľa oblúkom vracia● obrátiť sa, vrátiť sa, zasiahnuť ako b. postihnúť pôvodcu;	артефакт	u	ng	uea	a	2.948364241077115e-4	-9.786947070082239e-4
bungalov	3	-	-adomček ľahkej konštrukcie určený na rekreáciu: prímorské b-y;	NA	a	v	uao	o	-1.5885435939887654e-4	-5.201148721556737e-4
burič	2	č	-akto sa búri proti spoločenským poriadkom, autorite ap. al. poburuje iných, rebelant, vzbúrenec, povstalec;	NA	a	č	ui	i	-5.284014123633999e-4	-0.0015593259171930171
buš	1	-	-a tropický suchomilný krovinatý porast vyskytujúci sa najmä v juž. Afrike a v Austrálii	NA	a	š	u	u	0.0018667130242504468	-0.001780666276645233
býkovec	3	ec	NOT FOUND	NA	a	c	ýoe	e	0.0010737340353689396	0.006071414470762212
bylinkár	3	-	NOT FOUND	NA	a	r	yiá	á	2.842597159019746e-4	-5.068534784081695e-4
byrokrat	3	-	-akto úzkoprso lipne na predpisoch, na formalitách;	NA	a	t	yoa	a	4.953838154234397e-4	-6.073538028718113e-4
byrokratizmus	5	izmus	-muúzkoprsé, bezduché lipnutie na úr. formalitách, byrokracia	абстрактное понятие	u	s	yoaiu	u	0.004386509407269808	-0.002476684514084731
byronizmus	4	-	NOT FOUND	абстрактное понятие	u	s	yoiu	u	0.0027134883846998983	-0.0015334276262107573
bystrozrak	3	-	-ubystrý postreh, bystrosť, predvídavosť	NA	u	k	yoa	a	-3.6828479370433747e-4	-4.629079016079388e-4
byt	1	-	-umiestnosti na bývanie tvoriace celok, bytová jednotka, príbytok: vlastný, družstevný b.;slnečný, dvojizbový b.;vziať niekoho na b. do podnájmu;	абстрактное понятие	u	t	y	y	0.001770810692376323	-0.0017230902837011054
bzukot	2	ot	-ubzučanie, bzukotanie: b. včiel;b. motora, lietadla, filmovej kamery	NA	u	t	uo	o	-5.1329381890264985e-6	-0.0011298301368986912
čadič	2	č	-asivočierna vyvretá hornina;	NA	a	č	ai	i	-5.78504359814364e-4	-0.001336889418838593
čakateľ	3	-	-a-iakto čaká na niečo (miesto, funkciu ap.), uchádzač;	NA	a	ľ	aae	e	9.221190248583887e-4	0.002854134281256339
cárach	2	-	-u haraburdie: byt plný c-ov	NA	u	ch	áa	a	0.0011800864955843102	-0.0012323398369941372
cár	1	-	-a-i/-oviatitul panovníka u vých. a juž. Slovanov: c. Peter Veľký;za (panovania) c-a;	NA	a	r	á	á	0.0010650548299762257	-0.0012022200304228046
čarbanec	3	ec	-ncačarbance 1. niečo načarbané, neúhľadne napísané; neúhľadné písmo: kto má lúštiť také č.?2.písačky	NA	a	c	aae	e	0.0010453875630320865	0.006006159307364463
čardáš	2	áš	-apárový tanec skladajúci sa z pomalej a rýchlej časti	NA	a	š	aá	á	1.251045505575144e-4	-0.0012962407067880276
cárizmus	3	izmus	-muabsolútna vláda cára	NA	u	s	áiu	u	0.0029403972905166845	-0.0020828354650815344
čarodej	3	-	-ačarodejník, kúzelník;	NA	a	j	aoe	e	6.093120396282317e-4	0.001787101578130445
čarodejník	4	ník	-a-cikto robí čary, bosorák, strigôň; kúzelník: rozprávky o č-och;	NA	a	k	aoeí	í	-0.0046084024112898565	9.456257681515366e-4
cárok	2	ok	-rkapriehrada, prieprava pre dobytok, hydinu: c. zbitý z dosák;ovce, husi v c-u	NA	a	k	áo	o	-0.0015346769426641635	-8.254167646356859e-4
cárovič	3	č	-acárov syn	NA	a	č	áoi	i	-8.69539197377033e-4	-0.0011994994845374786
čašník	2	ník	-a-cikto obsluhuje hostí vo ver. pohostinstvách, pri oficiálnych podujatiach ap.;	NA	a	k	aí	í	-0.004570383499446701	3.4470375289247793e-4
časomerač	4	č	-akto meria čas výkonov (pri určovaní noriem, pri šport. pretekoch)	NA	a	č	aoea	a	7.864685320622096e-4	-0.0012812704081028984
časopis	3	-	-uperiodicky vychádzajúce tlačivo: odborný, obrázkový, detský č.;	артефакт	u	s	aoi	i	-2.5359122659015626e-4	-7.940088348253661e-4
časopriestor	5	-	-u súhrnný pojem pre čas a priestor;	NA	u	r	aoieo	o	9.48866874003885e-4	-0.00038986843228698337
časovač	3	č	-aprístroj na nastavenie času	NA	a	č	aoa	a	3.470003628020144e-4	-0.0012553563100018066
čas	1	-	-u čias/časov 1. trvanie všetkého bytia (merané dňami, rokmi ap.): č. beží, letí, plynie; dimenzia vystihujúca trvanie, plynutie bytia2. istý vymedzený al. bližšie nevymedzený časový úsek, obdobie: v poslednom č-e, toho č-u v súčasnosti;v č-e žatvy cez žatvu;v tých č-och, v tom č-e vtedy;od tých čias3. časový úsek určený, vhodný na niečo: pracovný č., č. predaja, oddychu, obeda;už je č. vstávať;pracovať nad č. mimo prac. času, nadčas;voľný č., všetko má svoj č.4. voľná chvíľa: mať, nemať č. pre niekoho, na niečo, mať dosť č-u, nájsť si č.5.č-y spôsob života príznačný pre istú dobu, pomery, okolnosti: za dávnych čias, č-ov;pominuli ťažké, zlé č-y;v č-e pokoja, mieru, vojny6. počasie: pekný, zlý č.; psí č. veľmi zlé počasie;v č-e i nečase za každého počasia7. určenie jednotky plynutia, postupnosti: presný, stredoeurópsky, letný č.8. počet časových jednotiek potrebných na istý výkon: pretekár mal výborný č.9.gram. kategória slovesa vyjadrujúca vzťah deja k okamihu prehovoru: prítomný, minulý, budúci č.● strácať, mrhať, márniť,zabíjať č. robiť niečo zbytočné;svojho č-u kedysi;z č-u na č. občas;ťahať, naťahovať č. úmyselne predlžovať termín, lehotu;raz za č. zriedkakedy;v pravý č. vo vhodnej chvíli;je najvyšší č. treba konať;prišiel, nadišiel,naplnil sa č. nastala vhodná chvíľa;č. sú peniaze;dočkaj č-u ako hus klasu;	NA	u	s	a	a	0.0018158811624652777	-0.0015491924718136283
čatár	2	-	-a 1. tretí st. hodnosti poddôstojníkov2. vedúci prac. skupiny	NA	a	r	aá	á	4.5774237185499e-4	-8.791871665631487e-4
causerista	5	-	NOT FOUND	NA	u	V	aueia	a	0.001674711728056366	-5.70915292523449e-4
čechizmus	3	-	-mubohemizmus: lexikálne č-y v slovenčine, v poľštine	NA	u	s	eiu	u	0.0016215555335373731	-0.0011801138594494068
cechmajster	3	-	NOT FOUND	NA	a	r	eae	e	7.330742235302123e-4	0.002464304822116647
čechoslovakista	6	-	-ustúpenec čechoslovakizmu;	NA	u	V	eooaia	a	0.0019902428504713515	-0.0013882033661421834
čechoslovakizmus	6	-	-muideologicko-polit. koncepcia hlásajúca národnú jednotu Čechov a Slovákov a popierajúca samobytnosť Slovákov,odmietanie rozdelenia Česko-Slovenska na samostatné štáty;	NA	u	s	eooaiu	u	0.002874633723576979	-0.0018481467941340623
cech	1	-	-u 1. stavovská organizácia remeselníkov istého remesla za feud.: krajčírsky, ševcovský c.2. výr. a organizačný útvar podniku: výrobný plán c-u3.skupina, spoločenstvo ľudí rovnakých záujmov: novinársky c., c. umelcov;prijať niekoho do c-u medzi seba4.účet, útrata: zaplatiť celý c.	NA	u	ch	e	e	0.0016973992221820733	4.141284909496043e-4
céčkar	2	-	NOT FOUND	NA	a	r	éa	a	9.463271609812248e-4	-0.0010016667078323067
cecok	2	ok	-cka 1. struk na vemene: kravské c-y;prasa od c-a, spod c-a ceckové; žen. prsník2.vec podobná cecku: kozie c-y druh hrozna, sliviek;	NA	a	k	eo	o	-0.0013777738756234664	-8.238021909811096e-4
cedáčik	3	ik	-a : c. na čaj	NA	a	k	eái	i	-0.0032544465295985645	-2.8279642104696197e-5
cedák	2	ák	-a 1. cedidlo: precediť mlieko cez c.2. mliečnik : veľký hlinený c.;	NA	a	k	eá	á	-0.001080592285376909	-8.194870060558528e-4
cédeprehrávač	5	č	-aprístroj na reprodukovanie zvuku z kompaktných platní	NA	a	č	éeeáa	a	0.0011174151916581035	-0.0012533590955732408
céderom	3	-	-u(compact disc – read only memory) kompaktná platňa obsahujúca permanentne uložené počítačové údaje	NA	u	m	éeo	o	3.282477653050897e-4	-7.027925685787094e-4
čeľadník	3	ník	-av min. miestnosť pre čeľaď	NA	a	k	eaí	í	-0.005109735999047686	7.919803804991594e-4
celok	2	ok	-lku 1. samostatný, relatívne jednotný útvar členiteľný na časti: územný, hospodársky, štátny c., tvoriť prirodzený c.;šaty v c-u v 1 kuse2. spoločenstvo, kolektív: reprezentačný c., zriecť sa v prospech c-u	NA	u	k	eo	o	-0.0013777738756234664	-8.238021909811096e-4
cenník	2	ník	-azoznam cien (výrobkov, služieb ap.)	NA	a	k	eí	í	-0.004727806051598262	3.826928232483586e-4
cer	1	-	-adruh teplomilného duba rastúci na juž. Slovensku; dub cerový ;	NA	a	r	e	e	0.0014728319117490961	5.572094125305185e-4
čereň	2	-	-arybárska sieť na dlhej žrdi	NA	a	ň	ee	e	0.0011500863315592417	0.0015361336755994003
černoch	2	-	-a-sičlovek čierneho plemena: americkí, africkí č-si;je ako č. opálený, tmavý;	NA	a	ch	eo	o	4.89986430570302e-4	-0.0011007037033024254
černokňažník	4	ník	-a-cičarodejník, strigôň, bosorák ;	NA	a	k	eoaí	í	-0.0046084024112898565	9.456257681515371e-4
certifikát	4	-	-uúr. osvedčenie použ. najmä v obch. styku: vydať c.	артефакт	u	t	eiiá	á	7.73554296404695e-4	-4.926331845254564e-4
cestár	2	-	-akto sa stará o údržbu ver. ciest;	NA	a	r	eá	á	3.6446276642191386e-4	-9.030437004682094e-4
cestopis	3	-	-ulit. dielo opisujúce dojmy a príbehy z ciest;	NA	u	s	eoi	i	-3.5014261746524875e-4	-6.245465320246073e-4
cestovateľ	4	-	-a-iakto cestuje do cudzích krajín s poznávacím, výskumným cieľom;	NA	a	ľ	eoae	e	0.0015402381035682074	0.00282819955158526
chalupár	3	-	-amajiteľ chalupy ;	NA	a	r	auá	á	2.897286233702449e-4	-5.16516851513541e-4
