word	syllables	suffix	meaning	semantics	ending	cons.cluster	all_vowels	last_vowel	1	2
chobot	2	ot	NOT FOUND	NA	u	t	oo	o	-0.0012854637386413793	6.605113753715683e-4
chochol	2	-	NOT FOUND	NA	u	l	oo	o	-0.0010952372399783764	5.384757164897461e-4
chod	1	-	NOT FOUND	NA	u	d	o	o	-0.001963596206713927	0.0010888552667425312
chodník	2	ník	NOT FOUND	NA	u	k	oí	í	0.003047847976803295	-1.910958331012158e-4
chomout	3	out	NOT FOUND	NA	u	t	oou	u	-2.919053813105479e-4	0.0014591047662134817
chorál	2	-	jednohlasý sborový liturgický zpěv	NA	u	l	oá	á	-1.7496645859330337e-4	-0.002636847436503023
chov	1	-	NOT FOUND	NA	u	v	o	o	-0.0019357823296455067	0.0011608745270864666
chrup	1	-	NOT FOUND	NA	u	p	u	u	-0.0024020704207711185	0.0024265580808489396
chrám	1	-	NOT FOUND	NA	u	m	á	á	-0.0010969689735589253	-0.0013643129384101442
chránič	2	ič	NOT FOUND	NA	u	č	ái	i	-0.001712401356312271	-0.004807140794012868
chtíč	1	-	NOT FOUND	NA	u	č	í	í	-6.845564617388534e-4	-0.002145414922655003
chumel	2	-	NOT FOUND	NA	u	l	ue	e	8.618290705957815e-4	4.6439118750511797e-4
chvalozpěv	3	-	NOT FOUND	NA	u	v	aoě	ě	-1.5981458343806756e-4	2.924815638180349e-4
chvat	1	-	NOT FOUND	NA	u	t	a	a	-0.0016828877433725106	-6.645648883371779e-4
chyt	1	-	NOT FOUND	NA	u	t	y	y	-0.0016042002908335485	0.0011298350422623618
chór	1	-	v antickém divadle místo pro sbor tanečníků a pěvců; sbor; oddělený prostor v kostele	NA	u	r	ó	ó	-0.0019985575624461294	7.983419733142407e-4
chřest	1	-	NOT FOUND	NA	u	st	e	e	-5.7520978997373035e-5	0.0013685915488795934
chřtán	1	án	NOT FOUND	NA	u	n	á	á	-8.683130702707115e-4	-0.0032026332405119657
ciferník	3	-	NOT FOUND	NA	u	k	ieí	í	0.0025061446183313996	-5.501584953213868e-5
cirkus	2	-	1. ve starověkém Římě kruhový nebo oválný prostor pro závody a jiné produkce; 2. zábavní instituce; 3. zmatek, výtržnost	NA	u	s	iu	u	-0.0021565029910142245	0.0024187811108656036
cit	1	-	NOT FOUND	NA	u	t	i	i	-0.001775744280281749	4.172852599922142e-4
citrón	2	-	NOT FOUND	NA	u	n	ió	ó	-0.0013931891434604295	2.0990454234017693e-4
citát	2	-	doslovně uvedený cizí text nebo hudební motiv, citace	абстрактное понятие	u	t	iá	á	-5.549543513837376e-4	-0.0016977342546054548
clearing	3	-	bezhotovostní vyrovnání pohledávek a závazků, obv. mezi peněžními ústavy	NA	u	ng	eai	i	-7.801175981516249e-4	-1.5586717533215444e-4
comics	2	-	obrázkový seriál	артефакт	u	cs	oi	i	-0.0019310334257272212	-2.686830058937839e-4
cop	1	-	NOT FOUND	NA	u	p	o	o	-0.0020406603771322227	0.001563532304154094
copyright	3	-	doložka o výhradě autorského práva	абстрактное понятие	u	ght	oyi	i	-0.0013258701206636714	0.0015594623537546594
cukr	1	-	NOT FOUND	вещество	u	kr	u	u	-0.0029464199840107575	0.0018082039183894658
cval	1	-	NOT FOUND	NA	u	l	a	a	-0.0016519733474862864	-6.846408981619716e-4
cvik	1	-	NOT FOUND	NA	both	k	i	i	-7.463972299815456e-4	4.803434181555551e-4
cvok	1	-	NOT FOUND	NA	u	k	o	o	-6.741202225497128e-4	0.001040862643492516
cyklus	2	-	oběh, pravidelně se opakující řada změn, období, etap	NA	u	s	yu	u	-0.0021618143618541722	0.0024028846421143266
cylindr	2	-	1. dutý válec; 2. vrchní skleněná část lampy; 3. vysoký tvrdý klobouk	артефакт	u	ndr	yi	i	-0.0017171839139856991	-3.9230946391323766e-4
cár	1	-	NOT FOUND	NA	u	r	á	á	-0.001118467063635434	-0.0014004483844502604
cíl	1	-	NOT FOUND	NA	u	l	í	í	-4.203075972427238e-4	3.222935499303404e-4
cín	1	-	NOT FOUND	NA	u	n	í	í	-5.783240580037915e-4	2.9693351182196554e-4
cíp	1	-	NOT FOUND	NA	u	p	í	í	-7.884150974112545e-4	9.28097378580053e-4
dalekohled	4	-	NOT FOUND	NA	u	d	aeoe	e	2.1817799743019135e-4	-1.8716198019707694e-4
dar	1	-	NOT FOUND	NA	u	r	a	a	-0.001844158549118038	-5.624855527439084e-4
datum	2	-	NOT FOUND	NA	u	m	au	u	-0.0016409657994515931	0.0014549722347199853
dav	1	-	NOT FOUND	NA	u	v	a	a	-0.0019152028001681012	-4.8149484657988617e-4
debakl	2	-	velká prohra, úplná porážka, neúspěch, pohroma	NA	u	kl	ea	a	-0.0016666140213439588	-0.0014399701369218214
debet	2	-	dluh; minusový zůstatek na účtu; levá strana účtu, má dáti	NA	u	t	ee	e	9.871187076626211e-4	5.692151857714811e-4
debut	2	-	první vystoupení zahajující veřejnou (obv. uměleckou) dráhu, první uveřejněné dílo	абстрактное понятие	u	t	eu	u	-0.0020213320374914464	0.002001683340433284
dech	1	-	NOT FOUND	NA	u	ch	e	e	-4.527792387093053e-5	0.0012113149146694713
defekt	2	-	vada, poškození, porucha, nedostatek	абстрактное понятие	u	kt	ee	e	5.079646864191263e-4	0.001291253716228941
deficit	3	-	schodek, ztráta, nedostatek	абстрактное понятие	u	t	eii	i	-8.421483117217443e-4	3.390861761114617e-4
dehet	2	-	hustá tmavá, olejovitá kapalina vznikající při tepelném rozkladu organických látek bez přístupu vzduchu	NA	u	t	ee	e	9.871187076626211e-4	5.692151857714811e-4
dekodér	3	-	zařízení na dekódování signálu, dekódovač, dešifrátor	артефакт	u	r	eoé	é	-6.845721781847022e-4	1.7763629766352342e-4
dekret	2	-	úřední výnos, ustanovení; úřední listina o určitém rozhodnutí	абстрактное понятие	u	t	ee	e	5.381323613695466e-4	0.0010722603698089003
delikt	2	-	přečin, poklesek, porušení práva; provinění	NA	u	kt	ei	i	-0.0012854919349817662	2.4978570630557824e-4
den	1	-	NOT FOUND	NA	u	n	e	e	4.4496099883903146e-5	8.656304446679046e-4
denár	2	-	NOT FOUND	NA	u	r	eá	á	-1.0803428468640081e-4	-0.002548229381496597
deník	2	ík	NOT FOUND	NA	u	k	eí	í	0.002699484468887406	-2.0411085424660265e-4
depozit	3	-	vklad; vložená částka; uložená věc nebo peníze	NA	u	t	eoi	i	-4.063154238947717e-4	-1.4615818021319928e-4
depozitář	4	ář	prostor pro uložení sbírek, sklad; uschovatel	NA	u	ř	eoiá	á	6.726075693221645e-4	-0.011257779601423249
derivát	3	-	sloučenina odvozená od základní molekuly, látky; odvozenina	абстрактное понятие	u	t	eiá	á	4.1446334479719e-5	-0.0020291889372179898
desetník	3	-	NOT FOUND	NA	u	k	eeí	í	0.002296383460558289	-8.001578405790393e-5
design	2	-	vzhled, tvar; návrh tvarování výrobku sjednocující funkční účelnost a estetický vzhled	абстрактное понятие	u	gn	ei	i	-0.002296895819811125	9.265836606937586e-4
desktop	2	-	deska psacího stolu, stolní; konstrukce zařízení umožňující jeho umístění na stole	NA	u	p	eo	o	-0.00153073974294624	0.001148818657730359
destilát	3	-	1. produkt destilace; 2. pálenka, alkoholický nápoj získaný destilací	вещество	u	t	eiá	á	2.2281817033372947e-4	-0.002559531661316516
destruktor	3	-	NOT FOUND	NA	u	r	euo	o	-4.1790325119156393e-4	4.6802614848256204e-4
desátek	3	ek	NOT FOUND	NA	u	k	eáe	e	0.005318915594617024	4.989336387292683e-4
detail	3	-	podrobnost	абстрактное понятие	u	l	eai	i	-8.130527744876168e-4	3.590039993864856e-4
detektor	3	-	přístroj umožňující detekci, zjišťování přítomnosti něčeho	артефакт	u	r	eeo	o	-6.838443021327797e-4	4.2075645760544154e-4
dezert	2	-	zákusek, závěr menu	NA	u	rt	ee	e	6.685549262048304e-4	9.365741743802065e-4
deštník	2	-	NOT FOUND	NA	u	k	eí	í	0.00153927265876694	1.2034334133548851e-5
diagram	3	-	grafické nebo schematické znázornění nějakého děje, procesu; v matematické statistice znázornění četnosti jevu	NA	u	m	iaa	a	-2.4787178644062913e-4	-9.828139260227575e-4
dialekt	3	-	NOT FOUND	абстрактное понятие	u	kt	iae	e	0.001018839809173617	0.0012041131973266185
diamant	3	-	1. nejtvrdší nerost, krychlová modifikace uhlíku, velmi cenný drahokam; 2. písmo o velikosti 4 bodů	NA	u	nt	iaa	a	3.485336933191728e-4	-8.339539488646363e-4
diapozitiv	5	-	pozitivní obraz na průhledné nebo průsvitné podložce	абстрактное понятие	u	v	iaoii	i	-0.003097598249747851	0.0026863281197220938
diesel	3	-	NOT FOUND	NA	u	l	iee	e	0.0015289082263033368	4.619986570443643e-4
diferenciál	5	-	stroj. soustava spoluzabírajících ozubených kol obv. se dvěma stupni volnosti; mat. nekonečně malý přírůstek proměnné veličiny	абстрактное понятие	u	l	ieeiá	á	-0.0019700081325371385	5.946545518966145e-4
diktát	2	-	čtení textu, který má být zapsán; rozkaz, autoritativní řízení	абстрактное понятие	u	t	iá	á	-5.549543513837376e-4	-0.0016977342546054548
dioxid	3	-	NOT FOUND	вещество	u	d	ioi	i	-0.001000454443711893	1.6913627196445558e-4
diplom	2	-	písemné osvědčení, čestné uznání	артефакт	u	m	io	o	-0.0015345630750592378	6.203284849483152e-4
diplomat	3	-	státní úředník pověřený výkonem diplomacie; člověk obratný v jednání	NA	u	t	ioa	a	-2.261964221283079e-4	-0.0011792331029145031
disk	1	-	NOT FOUND	NA	u	sk	i	i	-0.001978676889333998	7.423256395300858e-4
diskont	2	-	sleva; srážka z účtu při hotovostní platbě; srážka úroků při prodeji směnek před jejich splatností	абстрактное понятие	u	nt	io	o	-0.0011717952766087047	0.0013413614697671895
diskurs	2	-	rozmluva, rozhovor	абстрактное понятие	u	rs	iu	u	-0.002482156625609693	0.002897884091632372
diskurz	2	-	rozmluva, rozhovor	абстрактное понятие	u	rz	iu	u	-0.0028079382675712107	0.003353914684828211
dispečink	3	-	ústředí řízení provozu určitého celku	NA	u	nk	iei	i	-9.524120491421591e-4	9.103937634268207e-5
div	1	-	NOT FOUND	NA	u	v	i	i	-0.0020080593370773395	6.003553017495058e-4
diář	2	-	kalendář s rubrikami pro denní záznamy	артефакт	u	ř	iá	á	-5.573473155200144e-5	-0.0044719097023174096
dluh	1	-	NOT FOUND	NA	u	h	u	u	-0.0023929460340878605	0.0021069567225904056
dluhopis	3	-	NOT FOUND	NA	u	s	uoi	i	-9.474119589688287e-4	8.758529895479889e-4
dnešek	2	ek	NOT FOUND	NA	a	k	ee	e	0.0037148331411425025	7.047991285163564e-4
dobytek	3	ek	NOT FOUND	NA	a	k	oye	e	0.00468322519338107	5.15979279961882e-4
dodatek	3	ek	NOT FOUND	NA	u	k	oae	e	0.005408464435593747	6.681562111442312e-4
dohad	2	-	NOT FOUND	NA	u	d	oa	a	-0.0013832223028654442	-9.118850488589993e-4
dohled	2	-	NOT FOUND	NA	u	d	oe	e	7.782933481000091e-4	7.106477776740399e-4
dojem	2	-	NOT FOUND	NA	u	m	oe	e	8.986495662950015e-4	7.378117778940699e-4
dojezd	2	-	NOT FOUND	NA	u	zd	oe	e	0.0016368138610466352	0.0010398257490264026
dok	1	-	zařízení na stavbu, opravu, čištění lodí	NA	u	k	o	o	-6.741202225497128e-4	0.001040862643492516
doklad	2	-	NOT FOUND	NA	u	d	oa	a	-0.0013832223028654442	-9.118850488589993e-4
dokument	3	-	důležitá listina, doklad, svědectví	артефакт	u	nt	oue	e	0.002857324126357185	6.014219228589155e-4
dolar	2	-	NOT FOUND	NA	u	r	oa	a	-0.0012843641747469605	-9.208564946790858e-4
dolet	2	-	NOT FOUND	NA	u	t	oe	e	0.0010384222819640203	5.99596996260684e-4
dolíček	3	ek	NOT FOUND	NA	u	k	oíe	e	0.005414301345448885	1.1396313502200629e-4
domek	2	ek	NOT FOUND	NA	u	k	oe	e	0.0037661367154439005	7.351809390055593e-4
domeček	3	ek	NOT FOUND	NA	u	k	oee	e	0.005300797858212962	5.541835894224295e-4
domov	2	-	NOT FOUND	NA	a	v	oo	o	-0.0013584666926601912	7.416217680718314e-4
dopad	2	-	NOT FOUND	NA	u	d	oa	a	-0.0013832223028654442	-9.118850488589993e-4
doping	2	-	nedovolené užívání látek stimulujících zvyšování tělesné zdatnosti	вещество	u	ng	oi	i	-0.001887975644091658	-2.262239946433527e-4
dopis	2	-	NOT FOUND	NA	u	s	oi	i	-0.0017167352617524839	5.135649961618314e-4
doplatek	3	ek	NOT FOUND	NA	u	k	oae	e	0.005408464435593747	6.681562111442312e-4
doplněk	2	-	NOT FOUND	NA	u	k	oě	ě	5.909177316691986e-5	3.428893511483759e-4
dopravník	3	-	NOT FOUND	NA	u	k	oaí	í	0.0027568564128153477	-1.0882314257088837e-4
doprovod	3	-	NOT FOUND	NA	u	d	ooo	o	-5.224790362032811e-4	3.4768543998920965e-4
doraz	2	-	NOT FOUND	NA	u	z	oa	a	-0.0012649234399268983	-9.840802631735433e-4
dorost	2	-	NOT FOUND	NA	u	st	oo	o	-0.0013552707796207202	0.0010160767825930599
dort	1	-	NOT FOUND	NA	u	rt	o	o	-0.0020220310543077064	0.0013451634739379003
dosah	2	-	NOT FOUND	NA	u	h	oa	a	-0.0014511620866004818	-7.568093697059705e-4
doslov	2	-	NOT FOUND	NA	u	v	oo	o	-0.0013584666926601912	7.416217680718314e-4
dostavník	3	-	NOT FOUND	NA	u	k	oaí	í	0.0027568564128153477	-1.0882314257088837e-4
dostih	2	-	NOT FOUND	NA	u	h	oi	i	-0.0015632930771807844	9.910200649015423e-5
dostřel	2	-	NOT FOUND	NA	u	l	oe	e	0.0010693366778502444	5.795209864358903e-4
dotaz	2	-	NOT FOUND	NA	u	z	oa	a	-0.0012649234399268983	-9.840802631735433e-4
dotazník	3	ník	NOT FOUND	NA	u	k	oaí	í	0.004175253534996946	-3.523766563549868e-4
dotek	2	ek	NOT FOUND	NA	u	k	oe	e	0.0037661367154439005	7.351809390055593e-4
dotisk	2	-	NOT FOUND	NA	u	sk	oi	i	-0.0014381569686339843	1.5801592546164098e-4
dotyk	2	-	NOT FOUND	NA	u	k	oy	y	-1.6900193594095576e-5	8.015706163912384e-4
doušek	3	ek	NOT FOUND	NA	u	k	oue	e	0.005343754460730089	5.190589304356172e-4
dovoz	2	-	NOT FOUND	NA	u	z	oo	o	-0.001267981706790066	5.974072934133517e-4
dovětek	3	ek	NOT FOUND	NA	u	k	oěe	e	0.005530102585663728	4.986914634799535e-4
dozor	2	-	NOT FOUND	абстрактное понятие	u	r	oo	o	-0.0017364087879032026	0.0011636762459452284
dozvuk	2	-	NOT FOUND	NA	u	k	ou	u	-5.150691816880997e-4	0.0014929453579194491
došek	2	ek	NOT FOUND	NA	u	k	oe	e	0.0037661367154439005	7.351809390055593e-4
drahokam	3	-	NOT FOUND	NA	u	m	aoa	a	-3.7475174551064236e-4	-0.0010796192505463844
drak	1	-	NOT FOUND	NA	u	k	a	a	-6.535406930723071e-4	-6.01506730173837e-4
dres	1	-	sportovní úbor	NA	u	s	e	e	-3.0991273741200155e-4	0.001591655942839135
drift	1	-	posun, vychýlení; pomalá změna způsobená změnou podmínek	NA	u	ft	i	i	-0.0023998955204903544	7.456578146825574e-4
dril	1	-	tvrdý, drsný, bezmyšlenkovitý výcvik; bezduchá kázeň	NA	u	l	i	i	-0.0017448298843955247	3.972092501674205e-4
drink	1	-	nápoj, obv. alkoholický	вещество	u	nk	i	i	-0.0025690624060499914	6.286274211802277e-4
drobek	2	ek	NOT FOUND	NA	u	k	oe	e	0.0037661367154439005	7.351809390055593e-4
drobet	2	-	NOT FOUND	NA	u	t	oe	e	0.0010384222819640203	5.99596996260684e-4
drobeček	3	ek	NOT FOUND	NA	u	k	oee	e	0.005300797858212962	5.541835894224295e-4
drtič	1	ič	NOT FOUND	NA	u	č	i	i	-0.0023538900282056175	-0.003944586112356438
druh	1	-	NOT FOUND	NA	u	h	u	u	-0.0023929460340878605	0.0021069567225904056
druhák	2	ák	NOT FOUND	NA	u	k	uá	á	0.0017090737844597768	-0.003802402916121441
dráp	1	-	NOT FOUND	NA	u	p	á	á	-0.001294389362172213	-9.16799901218611e-4
drát	1	-	NOT FOUND	NA	u	t	á	á	-9.571962578899065e-4	-0.00150252772004353
držák	1	ák	NOT FOUND	NA	u	k	á	á	8.748238384313898e-4	-0.002958748662241707
duben	2	-	NOT FOUND	NA	a	n	ue	e	7.038126098347139e-4	4.390311493967431e-4
dudlík	2	-	NOT FOUND	NA	u	k	uí	í	0.0016053261690049253	9.217551866160722e-5
duel	2	-	souboj	NA	u	l	ue	e	8.618290705957815e-4	4.6439118750511797e-4
duet	2	-	skladba pro dva nástroje nebo pro dva hlasy a její provedení; duo; dvojzpěv	NA	u	t	ue	e	8.309146747095573e-4	4.8446719732991167e-4
dumping	2	-	damping	NA	u	ng	ui	i	-0.0017134931109253888	-4.941842549502602e-4
duplikát	3	-	druhé vyhotovení podle originálu mající stejnou platnost jako originál; kopie	NA	u	t	uiá	á	5.080088906639215e-4	-0.0022699609414616006
dural	2	-	lehká, tvrdá a pevná slitina hliníku a mědi s příměsí hořčíku a manganu	вещество	u	l	ua	a	-0.0013856924503389434	-0.0016059837080349224
dusičnan	3	an	NOT FOUND	NA	u	n	uia	a	-7.135375083269371e-4	-0.002885411283995236
dvorec	2	ec	NOT FOUND	NA	u	c	oe	e	0.004234792338913748	0.0016245806708102357
dvorek	2	ek	NOT FOUND	NA	both	k	oe	e	0.0037661367154439005	7.351809390055593e-4
dvůr	1	-	NOT FOUND	NA	a	r	ů	ů	-0.0023409455792781993	0.0016774850466775252
dárek	2	ek	NOT FOUND	NA	u	k	áe	e	0.004187838937928305	6.786845942056085e-4
démant	2	-	1. nejtvrdší nerost, krychlová modifikace uhlíku, velmi cenný drahokam; 2. písmo o velikosti 4 bodů	NA	u	nt	éa	a	-4.205111101324248e-4	-6.456537895871536e-4
déšť	1	-	NOT FOUND	NA	u	šť	é	é	-0.0020311330542781398	4.2128416445624887e-4
dík	1	-	NOT FOUND	NA	u	k	í	í	5.781250571712554e-4	4.05427717918475e-4
díl	1	-	NOT FOUND	NA	u	l	í	í	-4.203075972427238e-4	3.222935499303404e-4
dílec	2	ec	NOT FOUND	NA	u	c	íe	e	0.004743782039448692	0.0015716810352043888
dóm	1	-	hlavní chrám; klenba, kupole; rozlehlá podzemní krasová jeskyně	NA	u	m	ó	ó	-0.0019770594723696206	8.344774193543573e-4
dým	1	-	NOT FOUND	NA	u	m	ý	ý	-0.0017831133937647747	-8.24263316647892e-4
děj	1	-	NOT FOUND	NA	u	j	ě	ě	-0.0016819966514459248	9.60657672806892e-4
dějepis	3	-	NOT FOUND	NA	u	s	ěei	i	-9.474119589688298e-4	8.758529895479877e-4
děs	1	-	NOT FOUND	NA	u	s	ě	ě	-0.0020307762901657827	0.0013782566157287829
dřep	1	-	NOT FOUND	NA	u	p	e	e	-1.655949395235599e-4	0.001496794311425992
dřevoryt	3	-	NOT FOUND	NA	u	t	eoy	y	-1.5167192367334132e-4	4.8465450178066064e-4
dřevák	2	ák	NOT FOUND	NA	u	k	eá	á	0.001885256617380423	-0.004106529659288043
dřez	1	-	NOT FOUND	NA	u	z	e	e	2.9768093833281318e-5	9.499220596998851e-4
dřík	1	-	NOT FOUND	NA	u	k	í	í	5.781250571712554e-4	4.05427717918475e-4
důchod	2	-	NOT FOUND	NA	u	d	ůo	o	-0.0013926927615721413	6.415233300255835e-4
důkaz	2	-	NOT FOUND	NA	u	z	ůa	a	-0.0012594271452072315	-0.001058611881691287
důl	1	-	NOT FOUND	NA	u	l	ů	ů	-0.0021487603776464475	0.001555329701259462
důlek	2	ek	NOT FOUND	NA	u	k	ůe	e	0.003906674562351715	6.42830206472227e-4
dům	1	-	NOT FOUND	NA	u	m	ů	ů	-0.0023194474892016905	0.0017136204927176418
důraz	2	-	NOT FOUND	NA	u	z	ůa	a	-0.0012594271452072315	-0.001058611881691287
důsledek	3	ek	NOT FOUND	NA	u	k	ůee	e	0.005530102585663725	4.986914634799519e-4
důvod	2	-	NOT FOUND	NA	u	d	ůo	o	-0.0013926927615721413	6.415233300255835e-4
důvtip	2	-	NOT FOUND	NA	u	p	ůi	i	-0.001476579333328551	7.038910563521762e-4
džbán	1	án	NOT FOUND	NA	u	n	á	á	-8.683130702707115e-4	-0.0032026332405119657
džbánek	2	ek	NOT FOUND	NA	u	k	áe	e	0.004187838937928305	6.786845942056085e-4
džem	1	-	1. zavařenina s kousky ovoce; 2. dopravní zácpa	вещество	u	m	e	e	-2.357890613493362e-4	0.0010219837341733516
džihád	2	-	svatá válka v zájmu šíření nebo obrany islámu	NA	u	d	iá	á	-3.660969389546742e-4	-0.002089728657229518
džin	1	-	duch	NA	u	n	i	i	-0.0019028463451565925	3.7184921205904567e-4
džus	1	-	ovocná nebo zeleninová šťáva	NA	u	s	u	u	-0.00254638821865956	0.0025214197122620827
editor	3	-	1. vydavatel; 2.program pro pořizování a úpravu textu	NA	u	r	eio	o	-4.700751949736186e-4	4.802490826477878e-4
efekt	2	-	účinek, výsledek; úspěch, dojem	абстрактное понятие	u	kt	ee	e	5.079646864191263e-4	0.001291253716228941
egoismus	4	-	zdůrazňování sebe sama, stavění se do popředí, sobectví	абстрактное понятие	u	s	eoiu	u	-0.0028625598640516204	0.0023193477157260364
ejakulát	4	-	sekret mužských pohlavních žláz obsahující sperma	вещество	u	t	eauá	á	-8.947295549783149e-4	-0.0026471077059161846
ekvivalent	4	-	stejná nebo odpovídající hodnota	абстрактное понятие	u	nt	eiae	e	6.042813509677568e-4	8.669671915850115e-4
ekzém	2	-	kožní zánětlivé onemocnění podmíněné přecitlivělostí organizmu vůči alergenům organického i anorganického původu	NA	u	m	eé	é	-0.001094246299047616	3.220817823691992e-4
element	3	-	prvek složka, součástka	абстрактное понятие	u	nt	eee	e	0.0019995298879686547	0.0012915121691498964
